;Periods;Total Consumption;AC;Dish washer;Washing Machine;Dryer;Water heater;TV;Microwave;Kettle;Lighting;Refrigerator
5093;6;0,229675202938752;0;0;0;0;0;0;0;0;0;0
5094;7;0,317428464438936;0;0;0;0;0;0;0;0;0;0
5095;8;0,333001959921221;0;0;0;0;0;0;0;0;0;0,14
5096;9;0,265426531698086;0;0;0;0;0;0;0;0;0;0
5097;10;0,403285822141276;0;0;0;0;0;0;0;0;0;0
5098;11;0,354263166797037;0;0;0;0;0;0;0;0;0;0,14
5099;12;0,226560503842295;0;0;0;0;0;0;0;0;0;0,14
5100;13;0,331106056123378;0;0;0;0;0;0;0;0;0;0
5101;14;0,283573039477445;0;0;0;0;0;0;0;0;0;0
5102;15;0,227914720840755;0;0;0;0;0;0;0;0;0;0
5103;16;0,336793767516908;0;0;0;0;0;0;0;0;0;0,14
5104;17;0,291156654668819;0;0;0;0;0;0;0;0;0;0
5105;18;0,228998094439522;0;0;0;0;0;0;0;0;0;0
5106;19;0,406129677838041;0;0;0;0;0;0;0;0;0;0,14
5107;20;0,357242444193648;0;0;0;0;0;0;0;0;0;0
5108;21;0,224258334944914;0;0;0;0;0;0;0;0;0;0
5109;22;0,303615451054647;0;0;0;0;0;0;0;0;0;0,14
5110;23;0,304021716154185;0;0;0;0;0;0;0;0;0;0,14
5111;24;0,224122913245068;0;0;0;0;0;0;0;0;0;0
5112;25;0,30821978884941;0;0;0;0;0;0;0;0;0;0
5113;26;0,311740753045405;0;0;0;0;0;0;0;0;0;0
5114;27;0,246738337119343;0;0;0;0;0;0;0;0;0;0,14
5115;28;0,59734511802054;0;0;0;0;0;0;0;0;0;0
5116;29;2,60659687863508;0;0;0;0;0;0;0;1,88392857142857;0;0
5117;30;1,60230955257743;0;0;0;0;0;0;0;0;0;0
5118;31;2,46751879289328;0;0;0;0;0;0;0;0;0;0
5119;32;3,16074247440476;0;0;0;0;0;0;1,232;0;0;0
5120;33;2,34712890173022;0;0;0;0;0;0;0;0;0;0
5121;34;1,88628885715441;0;0;0,57464;0;0;0;0;0;0;0
5122;35;2,04215923367711;0;0,0675875;1,96613;0;0;0;0;0;0;0
5123;36;1,68180209038701;0;0,057125;0,74459;0;0;0;0;0;0;0
5124;37;1,65051967772259;0;1,4145625;0,04615;0;0;0;0;0;0;0
5125;38;1,78770185966655;0;0,80965625;0,04212;0;0;0;0;0;0;0,14
5126;39;1,63575871243938;0;0,00275625;0,04581;0;0;0;0;0;0;0
5127;40;1,62939389254662;0;0;0;0;0;0;0;0;0;0
5128;41;1,5058893022871;0;0;0;0;0;0;0;0;0;0,14
5129;42;1,5963509977842;0;0;0;0;0;0;0;0;0;0,14
5130;43;1,51157701368063;0;0;0;0;0;0;0;0;0;0
5131;44;1,24615048198255;0;0;0;0;0;0;0;0;0;0
5132;45;0,86967815641077;0;0;0;0;0;0;0;0;0;0
5133;46;1,49112833700389;0;0;0;1,0566125;0;0;0;0;0;0,14
5134;47;1,59702810628343;0;0;0;1,06169374999999;0;0;0;0;0;0
5135;48;1,46296062343593;0;0;0;0,77726875;0;0;0;0;0;0
5136;49;1,50074327769296;0;0;0;0,06698125;0;0,005448;0;0;0;0,14
5137;50;1,41989652288491;0;0;0;0;0;0,160175999999999;0;0;0;0
5138;51;1,48300303501313;0;0;0;0;0,377;0,19748;0;0;0;0
5139;52;1,48544062561036;0;0;0;0;0,387;0,195919999999999;0;0;0;0,14
5140;53;1,44508495905626;0;0;0;0;0,456;0,11416;0;0;0;0,14
5141;54;1,68071871678824;0;0;0;0;0,059;0,00553599999999999;0;0;0;0
5142;55;1,60596593847327;0;0;0;0;0;0,005528;1,232;0;0;0
5143;56;1,41610471528923;0;0;0;0;0;0;0;0;0;0
5144;57;1,52146279776939;0;0;0;0;0;0;0;0;0;0,14
5145;58;1,40120832830617;0;0;0;0;0;0;0;0;0;0
5146;59;1,33390374348273;0;0;0;0;0;0;0;0;0;0
5147;60;1,46756496123069;0;0;0;0;0;0;0;0;0;0
5148;61;1,40256254530463;0;0;0;0;0;0;1,232;0;0;0
5149;62;1,33932061147657;0;0;0;0;0;0;0;0;0;0
5150;63;1,47853411891822;0;0;0;0;0;0;0;0;0;0
5151;64;1,41326085959246;0;0;0;0;0;0;0;0;0;0
5152;65;1,35841507115485;0;0;0,0112375;0;0;0;0;0;0;0
5153;66;1,53324448565599;0;0;1,40859999999999;0;0;0;0;0;0;0
5154;67;1,417188088888;0;0;0,441975;0;0,377;0,0098125;0;0;0;0
5155;68;1,33688302087934;0;0;0,12016875;0;0,387;0,00980625;0;0;0;0
5156;69;1,46296062343593;0;0;0,0919437499999999;0;0,456;0,00986875;0;0;0;0,14
5157;70;0,575000537545956;0;0;0,000375;0;0,059;0,00998124999999999;0;0;0;0
5158;71;0,249582192816108;0;0;0;0;0;0,03173125;0;0;0;0
5159;72;0,37498268687347;0;0;0;0;0;0,0435375;0;0;0;0,14
5160;73;0,290885811269127;0;0;0;0;0;0,0409874999999999;0;0;0;0,14
5161;74;0,255676169309177;0;0;0;0;0;0,02493125;0;0;0;0
5162;75;0,438630885801072;0;0;0;0;0;0,02498125;0;0;0;0
5163;76;0,355346540395805;0;0;0;0;0;0,02499375;0;0;0;0
5164;77;0,26028050710394;0;0;0;0;0;0,0251625;0;0;0;0,14
5165;78;0,345054491207512;0;0;0;0;0;0,0411187499999999;0;0;0;0
5166;79;0,280322918681142;0;0;0;0;0;0,0428;0;0;0;0
5167;80;0,270301712892541;0;0;0;0;0;0,042775;0;0;0,0503333333333333;0,14
5168;81;0,340179310013057;0;0;0;0;0;0,04171875;0;0;0,0686666666666666;0
5169;82;0,286281473474364;0;0;0;0;0;0,0385875;0;0;0,0686666666666666;0
5170;83;0,275312315786841;0;0;0;0;0;0,04109375;0;0;0,069;0,14
5171;84;0,367128228282404;0;0;0;0;0;0;0;0;0,0676666666666666;0,14
5172;85;0,365638589584098;0;0;0;0;0;0;0;0;0,069;0
5173;86;0,3102511143471;0;0;0;0;0;0;0;0;0,0686666666666666;0
5174;87;0,320136898435855;0;0;0;0;0;0;0;0;0,0683333333333333;0
5175;88;0,290479546169589;0;0;0;0;0;0;0;0;0,107;0,14
5176;89;0,292510871667279;0;0;0;0;0;0;0;0;0,121333333333333;0
5177;90;0,316751355939706;0;0;0;0;0;0;0;0;0,121666666666666;0
5178;91;0,30050075195819;0;0;0;0;0;0;0;0;0,136333333333333;0
5179;92;0,66139958204768;0;0;0;0;0;0;0;0;0,342;0
5180;93;0,825530682260986;0;0;0;0;0;0;0;0;0,342666666666666;0
5181;94;0,886741290591361;0;0;0;0;0;0;0;0;0,342;0
5182;95;0,888366350989513;0;0;0;0;0;0;0;0;0;0
5183;96;0,779081039213821;0;0;0;0;0;0;0;0;0;0
5184;1;0,592063671726547;0;0;0;0;0;0;0;0;0;0
5185;2;0,290750389569281;0;0;0;0;0;0;0;0;0;0,14
5186;3;0,2666453269967;0;0;0;0;0;0;0;0;0;0
5187;4;0,275176894086996;0;0;0;0;0;0;0;0;0;0
5188;5;0,299281956659577;0;0;0;0;0;0;0;0;0;0,14
5189;6;0,261093037303015;0;0;0;0;0;0;0;0;0;0,14
5190;7;0,328533043826305;0;0;0;0;0;0;0;0;0;0
5191;8;0,384868470962225;0;0;0;0;0;0;0;0;0;0
5192;9;0,274499785587766;0;0;0;0;0;0;0;0;0;0
5193;10;0,276395689385609;0;0;0;0;0;0;0;0;0;0,14
5194;11;0,311605331345559;0;0;0;0;0;0;0;0;0;0
5195;12;0,247415445618573;0;0;0;0;0;0;0;0;0;0
5196;13;0,859521528922323;0;0;0;0;0;0;0;0;0;0,14
5197;14;1,39484350841341;0;0;0;0;0,377;0;0;0;0;0
5198;15;1,32916398398812;0;0;0;0;0,387;0;0;0;0;0
5199;16;1,37236350623898;0;0;0;0;0,456;0;0;0;0;0,14
5200;17;0,408973533534806;0;0;0;0;0,059;0;0;0;0;0,14
5201;18;0,294406775465122;0;0;0;0;0;0;0;0;0;0
5202;19;0,282354244178831;0;0;0;0;0;0;0;0;0;0
5203;20;0,323928706031542;0;0;0;0;0;0;0;0;0;0
5204;21;0,223852069845376;0;0;0;0;0;0;0;0;0;0,14
5205;22;0,282489665878677;0;0;0;0;0;0;0;0;0;0
5206;23;0,320407741835547;0;0;0;0;0;0;0;0;0;0
5207;24;0,223445804745838;0;0;0;0;0;0;0;0;0;0
5208;25;0,291698341468203;0;0;0;0;0;0;0;0;0;0
5209;26;0,374034734974548;0;0;0;0;0;0;0;0;0;0
5210;27;0,307813523749872;0;0;0;0;0;0;0;0;0;0
5211;28;0,315667982340938;0;0;0;0;0;0;0;0;0;0
5212;29;0,323251597532312;0;0;0;0;0;0;0;0;0;0
5213;30;0,223445804745838;0;0;0;0;0;0;0;0;0;0
5214;31;0,517717158511114;0;0;0;0;0;0;0;0;0;0
5215;32;1,31426759700507;0;0;0;0;0;0;0;0;0;0
5216;33;1,905112473433;0;1,17678333333333;0;0;0;0;0;0;0;0
5217;34;2,15049659355388;0;0,6395;0;0;0;0;1,16185333333333;0;0;0
5218;35;2,16471587203771;0;0,08705;0;0;0;0;0;1,90980519480519;0;0
5219;36;2,14250671326297;0;0,0850583333333333;1,1974625;0;0;0;0;0;0;0
5220;37;2,16051779934248;0;0,0725916666666666;0,8157125;0;0,377;0;0;0;0;0
5221;38;2,25978190532957;0;1,353475;0,149043749999999;0;0,387;0;0;0;0;0
5222;39;2,00112645862378;0;0;0,00123125;1,39825531914893;0,456;0;0;0;0;0
5223;40;0,361440516888874;0;0;0,0011875;0,144;0,059;0;0;0;0;0
5224;41;0,334356176919681;0;0;0,00115625;0;0;0;0;0;0;0,14
5225;42;0,217351828252769;0;0;0;0;0;0;0;0;0;0
5226;43;0,273280990289152;0;0;0;0;0;0;0;0;0;0
5227;44;0,328126778726767;0;0;0;0;0;0;0;0;0;0,14
5228;45;0,292646293367125;0;0;0;0;0;0;0;0;0;0,14
5229;46;0,343023165709822;0;0;0;0;0;0;0;0;0;0
5230;47;0,334762442019219;0;0;0;0;0;0;0;0;0;0
5231;48;0,219112310350767;0;0;0;0;0;0;0;0;0;0
5232;49;0,274499785587766;0;0;0;0;0;0,0302923076923076;0;0;0;0,14
5233;50;0,322168223933544;0;0;0;0;0;0,0291538461538461;0;0;0;0
5234;51;0,218299780151691;0;0;0;0;0;0,0292076923076923;0;0;0;0
5235;52;0,286281473474364;0;0;0;0;0;0,0291923076923076;0;0;0;0,14
5236;53;0,305917619952029;0;0;0;0;0;0,0289384615384615;0;0;0;0
5237;54;0,266780748696546;0;0;0;0;0;0,0290384615384615;0;0;0;0
5238;55;0,372409674576396;0;0;0;0;0;0;0;0;0;0,14
5239;56;0,324605814530772;0;0;0;0;0;0;0;0;0;0,14
5240;57;0,238206770029048;0;0;0;0;0;0;0;0;0;0
5241;58;0,301042438757574;0;0;0;0;0;0;0;0;0;0
5242;59;0,271655929891001;0;0;0;0;0;0;0;0;0;0
5243;60;0,242269421024427;0;0;0;0;0;0;0;0;0;0,14
5244;61;0,303480029354802;0;0;0;0;0;0;0;0;0;0
5245;62;0,256217856108561;0;0;0;0;0;0;0;0;0;0
5246;63;0,25120725321426;0;0;0;0;0;0;0;0;0;0
5247;64;0,392587507853445;0;0;0;0;0;0;0;0;0;0
5248;65;0,313636656843249;0;0;0;0;0;0;0;0;0;0
5249;66;0,256624121208099;0;0;0;0;0;0;0;0;0;0
5250;67;0,314178343642633;0;0;0;0;0;0;0;0;0;0
5251;68;0,227779299140909;0;0;0;0;0;0;0;0;0;0
5252;69;0,269218339293773;0;0;0;0;0;0;0;0;0;0
5253;70;0,33977304491352;0;0;0;0;0;0;0;0;0;0,14
5254;71;1,28176638904203;0;0;1,1974625;0;0;0;0;0;0;0
5255;72;1,3246950678932;0;0;0,8157125;0;0;0,0579125;0;0;0;0
5256;73;0,594501262323775;0;0;0,149043749999999;0;0;0,0985062499999999;0;0;0;0,14
5257;74;0,290885811269127;0;0;0,00123125;0;0;0,09626875;0;0;0;0,14
5258;75;0,308355210549256;0;0;0,0011875;0;0;0,09748125;0;0;0;0
5259;76;0,298875691560039;0;0;0,00115625;0;0;0,0967625;0;0;0;0
5260;77;0,211122430059855;0;0;0;0;0;0,09726875;0;0;0;0
5261;78;0,275718580886379;0;0;0;0;0;0,1017125;0;0;0;0,14
5262;79;0,294406775465122;0;0;0;0;0;0,0602749999999999;0;0;0;0
5263;80;0,211664116859239;0;0;0;0;0;0;0;0;0;0
5264;81;0,275718580886379;0;0;0;0;0;0;0;0;0;0,14
5265;82;0,302396655756034;0;0;0;0;0;0;0;0;0;0
5266;83;0,281000027180372;0;0;0;0;0;0;0;0;0;0
5267;84;0,354669431896575;0;0;0;0;0;0;0;0;0;0,14
5268;85;0,317428464438936;0;0;0;0;0;0;0;0;0;0,14
5269;86;0,214778815955696;0;0;0;0;0;0;0;0;0;0
5270;87;0,269082917593927;0;0;0;0;0;0;0;0;0;0
5271;88;0,307000993550797;0;0;0;0;0;0;0;0;0;0
5272;89;0,212070381958777;0;0;0;0;0;0;0;0;0;0,14
5273;90;0,265832796797624;0;0;0;0;0;0;0;0;0;0
5274;91;0,31797015123832;0;0;0;0;0;0;0;0;0;0
5275;92;0,224664600044451;0;0;0;0;0;0;0;0;0;0
5276;93;0,351419311100272;0;0;0;0;0;0;0;0;0;0
5277;94;0,385003892662071;0;0;0;0;0;0;0;0;0;0
5278;95;0,222633274546762;0;0;0;0;0;0;0;0;0;0
5279;96;0,27937496678222;0;0;0;0;0;0;0;0;0;0
5280;1;0,316074247440476;0;0;0;0;0;0;0;0;0;0
5281;2;0,223310383045992;0;0;0;0;0;0;0;0;0;0
5282;3;0,286958581973594;0;0;0;0;0;0;0;0;0;0
5283;4;0,30117786045742;0;0;0;0;0;0;0;0;0;0
5284;5;0,220466527349227;0;0;0;0;0;0;0;0;0;0
5285;6;0,314990873841708;0;0;0;0;0;0;0;0;0;0
5286;7;0,369294975479939;0;0;0;0;0;0;0;0;0;0
5287;8;0,273958098788382;0;0;0;0;0;0;0;0;0;0
5288;9;0,291427498068511;0;0;0;0;0;0;0;0;0;0
5289;10;0,26799954399516;0;0;0;0;0;0;0;0;0;0,14
5290;11;0,25689496460779;0;0;0;0;0;0;0;0;0;0
5291;12;0,296031835863274;0;0;0;0;0;0;0;0;0;0
5292;13;0,248905084316879;0;0;0;0;0;0;0;0;0;0,14
5293;14;0,303480029354802;0;0;0;0;0;0;0;0;0;0,14
5294;15;1,3833326639265;0;0;0;0;0,346;0;0;0;0;0
5295;16;1,36992591564175;0;0;0;0;0,207;0;0;0;0;0
5296;17;1,25170277167623;0;0;0;0;0,373;0;0;0;0;0
5297;18;0,327043405127999;0;0;0;0;0,079;0;0;0;0;0,14
5298;19;0,240644360626275;0;0;0;0;0;0;0;0;0;0
5299;20;0,263395206200397;0;0;0;0;0;0;0;0;0;0
5300;21;0,308490632249102;0;0;0;0;0;0;0;0;0;0,14
5301;22;0,238613035128586;0;0;0;0;0;0;0;0;0;0
5302;23;0,246061228620114;0;0;0;0;0;0;0;0;0;0
5303;24;0,328939308925842;0;0;0;0;0;0;0;0;0;0,14
5304;25;0,239425565327661;0;0;0;0;0;0;0;0;0;0,14
5305;26;0,296302679262965;0;0;0;0;0;0;0;0;0;0
5306;27;0,422651125219249;0;0;0;0;0;0;0;0;0;0
5307;28;0,242675686123965;0;0;0;0;0;0;0;0;0;0
5308;29;0,220060262249689;0;0;0;0;0;0;0;0;0;0,14
5309;30;0,355617383795497;0;0;0;0;0;0;0;0;0;0
5310;31;0,232112793535979;0;0;0;0;0;0;0;0;0;0
5311;32;0,220601949049073;0;0;0;0;0;0;0;0;0;0
5312;33;0,359273769691338;0;0;0;0;0;0;0;0;0;0
5313;34;0,226154238742757;0;0;0;0;0;0;0;0;0;0
5314;35;0,222227009447224;0;0;0;0;0;0;0;0;0;0
5315;36;0,420484378021713;0;0;0;0;0;0;0;0;0;0
5316;37;0,323387019232158;0;0;0;0;0;0;0;0;0;0
5317;38;0,219653997150151;0;0;0;0;0;0;0;0;0;0
5318;39;0,317699307838628;0;0;0;0;0;0;0;0;0;0
5319;40;0,270437134592387;0;0;0;0;0;0;0;0;0;0
5320;41;0,223174961346146;0;0;0;0;0;0;0;0;0;0,14
5321;42;0,314449187042325;0;0;0;0;0;0;0;0;0;0
5322;43;0,27368725538869;0;0;0;0;0;0;0;0;0;0
5323;44;0,224122913245068;0;0;0;0;0;0;0;0;0;0,14
5324;45;0,318240994638011;0;0;0;0;0;0;0;0;0;0,14
5325;46;0,341804370411209;0;0;0;0;0;0;0;0;0;0
5326;47;0,318105572938165;0;0;0;0;0;0;0;0;0;0
5327;48;0,321626537134161;0;0;0;0;0;0;0;0;0;0
5328;49;0,231841950136288;0;0;0;0;0;0,0305055555555555;0;0;0;0,14
5329;50;0,259467976904864;0;0;0;0;0;0,0806888888888888;0;0;0;0
5330;51;0,312688704944327;0;0;0;0;0;0,07925;0;0;0;0
5331;52;0,240102673826891;0;0;0;0;0;0,0749555555555555;0;0;0;0,14
5332;53;0,267864122295313;0;0;0;0;0;0,0811222222222222;0;0;0;0
5333;54;0,312824126644173;0;0;0;0;0;0,0801722222222222;0;0;0;0
5334;55;0,23780050492951;0;0;0;0;0;0,00285;0;0;0;0,14
5335;56;0,325147501330156;0;0;0;0;0;0;0;0;0;0,14
5336;57;1,24086903568855;0;0;0;0;0;0;1,16185333333333;0;0;0
5337;58;1,32198663389628;0;0;1,15206875;0;0;0;0;0;0;0
5338;59;1,30221506571877;0;0;0,072;1,0209125;0;0;0;0;0;0
5339;60;1,00333937415874;0;0;0,0984874999999999;0,672275;0;0;0;0;0;0,14
5340;61;0,236987974730434;0;0;0,10208125;0,00915;0;0;0;0;0;0
5341;62;0,224529178344606;0;0;0,11330625;0;0;0;0;0;0;0
5342;63;0,358596661192108;0;0;0,178349999999999;0;0;0;0;0;0;0
5343;64;0,233467010534439;0;0;0;0;0;0;0;0;0;0
5344;65;0,219518575450305;0;0;0;0;0;0;0;0;0;0
5345;66;0,400441966444511;0;0;0;0;0;0;0;0;0;0
5346;67;0,333543646720605;0;0;0;0;0;0;0;0;0;0
5347;68;0,223310383045992;0;0;0;0;0;0;0;0;0;0
5348;69;0,309438584148024;0;0;0;0;0;0;0;0;0;0
5349;70;0,274770628987458;0;0;0;0;0;0;0;0;0;0
5350;71;0,216810141453386;0;0;0;0;0;0;0;0;0;0
5351;72;0,298604848160347;0;0;0;0;0;0;0;0;0;0
5352;73;0,26461400149901;0;0;0;0;0;0;0;0;0;0,14
5353;74;0,232925323735055;0;0;0;0;0;0;0;0;0;0
5354;75;0,299146534959731;0;0;0;0;0;0,08306875;0;0;0;0
5355;76;0,310521957746791;0;0;0;0;0;0,0954125;0;0;0;0,14
5356;77;0,339231358114136;0;0;0;0;0;0,10104375;0;0;0;0,14
5357;78;0,295625570763736;0;0;0;0;0;0,106875;0;0;0;0
5358;79;0,240779782326121;0;0;0;0;0;0,1083875;0;0;0;0
5359;80;0,258790868405634;0;0;0;0;0;0,10814375;0;0;0;0
5360;81;0,294271353765276;0;0;0;0;0;0,10810625;0;0;0;0,14
5361;82;0,246467493719652;0;0;0;0;0;0,102912499999999;0;0;0;0
5362;83;0,249175927716571;0;0;0;0;0;0,09561875;0;0;0;0
5363;84;0,315126295541554;0;0;0;0;0;0,09434375;0;0;0;0,14
5364;85;0,246467493719651;0;0;0;0;0;0,09573125;0;0;0;0
5365;86;0,29413593206543;0;0;0;0;0;0,095275;0;0;0;0
5366;87;0,408431846735422;0;0;0;0;0;0,0933;0;0;0;0,14
5367;88;0,245384120120884;0;0;0;0;0;0,09326875;0;0;0;0,14
5368;89;0,219518575450305;0;0;0;0;0;0,09159375;0;0;0;0
5369;90;0,337200032616446;0;0;0;0;0;0,0887874999999999;0;0;0;0
5370;91;0,25323857871195;0;0;0;0;0;0;0;0;0;0
5371;92;0,222768696246608;0;0;0;0;0;0;0;0;0;0,14
5372;93;0,312282439844789;0;0;0;0;0;0;0;0;0;0
5373;94;0,281270870580064;0;0;0;0;0;0;0;0;0;0
5374;95;0,224800021744298;0;0;0;0;0;0;0;0;0;0
5375;96;0,36590943298379;0;0;0;0;0;0;0;0;0;0
5376;1;0,378774494469157;0;0;0;0;0;0;0;0;0;0
5377;2;0,227237612341525;0;0;0;0;0;0;0;0;0;0,14
5378;3;0,475465588159174;0;0;0;0;0;0;0;0;0;0
5379;4;1,35719627585623;0;0;0;0;0,346;0;0;0;0;0
5380;5;1,30207964401893;0;0;0;0;0,207;0;0;0;0;0,14
5381;6;1,35042519086394;0;0;0;0;0,373;0;0;0;0;0,14
5382;7;0,634856928877871;0;0;0;0;0,079;0;0;0;0;0
5383;8;0,259738820304556;0;0;0;0;0;0;0;0;0;0
5384;9;0,286010630074672;0;0;0;0;0;0;0;0;0;0
5385;10;0,323251597532312;0;0;0;0;0;0;0;0;0;0,14
5386;11;0,341939792111055;0;0;0;0;0;0;0;0;0;0
5387;12;0,279781231881758;0;0;0;0;0;0;0;0;0;0
5388;13;0,261634724102399;0;0;0;0;0;0;0;0;0;0,14
5389;14;0,249175927716571;0;0;0;0;0;0;0;0;0;0
5390;15;0,288719064071592;0;0;0;0;0;0;0;0;0;0
5391;16;0,265020266598548;0;0;0;0;0;0;0;0;0;0,14
5392;17;0,222497852846916;0;0;0;0;0;0;0;0;0;0,14
5393;18;0,309438584148024;0;0;0;0;0;0;0;0;0;0
5394;19;0,271655929891001;0;0;0;0;0;0;0;0;0;0
5395;20;0,281947979079294;0;0;0;0;0;0;0;0;0;0
5396;21;0,383514253963765;0;0;0;0;0;0;0;0;0;0,14
5397;22;0,280458340380988;0;0;0;0;0;0;0;0;0;0
5398;23;0,217487249952616;0;0;0;0;0;0;0;0;0;0
5399;24;0,280864605480526;0;0;0;0;0;0;0;0;0;0
5400;25;0,298740269860193;0;0;0;0;0;0;0;0;0;0
5401;26;0,220331105649381;0;0;0;0;0;0;0;0;0;0
5402;27;0,25689496460779;0;0;0;0;0;0;0;0;0;0
5403;28;0,33002268252461;0;0;0;0;0;0;0;0;0;0
5404;29;0,219383153750459;0;0;0;0;0;0;0;0;0;0
5405;30;0,309844849247562;0;0;0;0;0;0;0;0;0;0
5406;31;0,412359076030955;0;0;0;0;0;0;0;0;0;0
5407;32;0,228591829339985;0;0;0;0;0;0;0;0;0;0
5408;33;0,243352794623194;0;0;0;0;0;0;0;0;0;0
5409;34;0,313772078543095;0;0;0;0;0;0;0;0;0;0
5410;35;0,235633757731975;0;0;0;0;0;0;0;0;0;0
5411;36;0,237665083229664;0;0;0;0;0;0;0;0;0;0
5412;37;0,291833763168049;0;0;0;0;0;0;0;0;0;0
5413;38;0,257978338206558;0;0;0;0;0;0;0;0;0;0
5414;39;0,23712339643028;0;0;0;0;0;0;0;0;0;0,14
5415;40;0,342616900610285;0;0;0;0;0;0;0;0;0;0
5416;41;0,338554249614906;0;0;0;0;0;0;0;0;0;0
5417;42;0,248769662617033;0;0;0;0;0;0;0;0;0;0,14
5418;43;0,295760992463582;0;0;0;0;0;0;0;0;0;0,14
5419;44;0,234144119033669;0;0;0;0;0;0;0;0;0;0
5420;45;0,256488699508253;0;0;0;0;0;0;0;0;0;0
5421;46;0,488466071344386;0;0;0;0;0;0;0;0;0;0
5422;47;1,31304880170645;0;0;1,15206875;0;0;0;0;0;0;0,14
5423;48;1,3668112165453;0;0;0,072;0;0;0;0;0;0;0
5424;49;1,40594808780078;0;0;0,0984874999999999;0;0;0,0483384615384615;1,233;0;0;0
5425;50;0,690650669214408;0;0;0,10208125;0;0;0,0492384615384615;0;0;0;0,14
5426;51;0,352908949798578;0;0;0,11330625;0;0;0,0486846153846153;0;0;0;0
5427;52;0,344241961008436;0;0;0,178349999999999;0;0;0,0485461538461538;0;0;0;0
5428;53;0,224529178344606;0;0;0;0;0;0,0484076923076923;0;0;0;0,14
5429;54;0,248905084316879;0;0;0;0;0;0,0472076923076923;0;0;0;0,14
5430;55;0,347762925204431;0;0;0;0;0;0,0488461538461538;0;0;0;0
5431;56;0,226289660442603;0;0;0;0;0;0;0;0;0;0
5432;57;0,229268937839214;0;0;0;0;0;0;0;0;0;0
5433;58;0,367669915081788;0;0;0;0;0;0;0;0;0;0,14
5434;59;0,231841950136288;0;0;0;0;0;0,08306875;0;0;0;0
5435;60;0,263936892999781;0;0;0;0;0;0,0954125;0;0;0;0
5436;61;0,443912332095065;0;0;0;0;0;0,10104375;0;0;0;0
5437;62;0,259332555205018;0;0;0;0;0;0,106875;0;0;0;0
5438;63;0,221414479248148;0;0;0;0;0;0,1083875;0;0;0;0
5439;64;0,328397622126459;0;0;0;0;0;0,10814375;0;0;0;0
5440;65;0,25892629010548;0;0;0;0;0;0,10810625;0;0;0;0
5441;66;0,220737370748919;0;0;0;0;0;0,102912499999999;0;0;0;0
5442;67;0,300907017057728;0;0;0;0;0;0,09561875;0;0;0;0
5443;68;0,285604364975135;0;0;0;0;0;0,09434375;0;0;0;0
5444;69;0,223445804745838;0;0;0;0;0;0,09573125;0;0;0;0
5445;70;0,33774171941583;0;0;0;0;0;0,095275;0;0;0;0
5446;71;0,366315698083328;0;0;0;0;0;0,0933;0;0;0;0,14
5447;72;0,250394723015184;0;0;0;0;0;0,09326875;0;0;0;0
5448;73;0,30185496895665;0;0;0;0;0;0,09159375;0;0;0;0
5449;74;0,266374483597008;0;0;0;0;0;0,0887874999999999;0;0;0;0,14
5450;75;0,239831830427199;0;0;0;0;0;0;0;0;0;0,14
5451;76;0,292375449967433;0;0;0;0;0;0;0;0;0;0
5452;77;0,243217372923348;0;0;0;0;0;0;0;0;0;0
5453;78;0,260145085404094;0;0;0;0;0;0;0;0;0,0503333333333333;0
5454;79;0,289396172570822;0;0;0;0;0;0;0;0;0,0686666666666666;0,14
5455;80;0,270572556292233;0;0;0;0;0;0;0;0;0,0686666666666666;0
5456;81;0,336658345817062;0;0;0;0;0;0;0;0;0,069;0
5457;82;0,314990873841708;0;0;0;0;0;0;0;0;0,0676666666666666;0,14
5458;83;0,247821710718111;0;0;0;0;0;0;0;0;0,069;0
5459;84;0,239967252127045;0;0;0;0;0;0;0;0;0,0686666666666666;0
5460;85;0,298469426460501;0;0;0;0;0;0;0;0;0,0683333333333333;0,14
5461;86;0,253780265511333;0;0;0;0;0;0;0;0;0,107;0,14
5462;87;0,220872792448765;0;0;0;0;0;0;0;0;0,121333333333333;0
5463;88;0,320136898435855;0;0;0;0;0;0;0;0;0,121666666666666;0
5464;89;0,255811591009023;0;0;0;0;0;0;0;0;0,136333333333333;0
5465;90;0,809821765078855;0;0;0,16180625;0;0;0;0;0;0,342;0,14
5466;91;1,49478472289973;0;0;1,12649375;0;0;0;0;0;0,342666666666666;0
5467;92;1,38983290551911;0;0;0,0954562499999999;0;0;0;0;0;0,342;0
5468;93;1,33173699628519;0;0;0,08740625;0;0;0;1,233;0;0;0
5469;94;0,314449187042325;0;0;0,10265625;0;0;0;0;0;0;0
5470;95;0,282625087578523;0;0;0,11468125;0;0;0;0;0;0;0
5471;96;0,229539781238906;0;0;0;0;0;0;0;0;0;0
5472;1;0,284385569676521;0;0;0;0;0;0;0;0;0;0
5473;2;0,30821978884941;0;0;0;0;0;0;0;0;0;0
5474;3;0,221820744347686;0;0;0;0;0;0;0;0;0;0
5475;4;0,281135448880218;0;0;0;0;0;0;0;0;0;0,14
5476;5;0,403556665540968;0;0;0;0;0;0;0;0;0;0
5477;6;0,262582676001321;0;0;0;0;0;0;0;0;0;0
5478;7;0,263259784500551;0;0;0;0;0;0;0;0;0;0,14
5479;8;0,308761475648794;0;0;0;0;0;0;0;0;0;0,14
5480;9;0,231841950136288;0;0;0;0;0;0;0;0;0;0
5481;10;0,260415928803786;0;0;0;0;0;0;0;0;0;0
